Date_of_Sale,Address,County,Eircode,Price,Not_Full_Market_Price,VAT_Exclusive,Description_of_Property,Property_Size_Description,Sale_Year,Sale_Month
2012-03-02,"IONA, COOLFADDA, BANDON",Cork,,80000.0,0,0,0,,2012,3
2018-08-10,"25 THE BARLEY HOUSE, CORK ST, DUBLIN 8",Dublin,,270000.0,0,0,0,,2018,8
2023-12-07,"9 TUAIRIN, ROSCAM, GALWAY",Galway,H91EVX6,480100.0,0,0,0,,2023,12
2020-07-17,"Apartments 1 - 186 Cheevers Court, Apartments 1-182 Haliday House, Cualanor",Dublin,,182378854.63,0,1,1,,2020,7
2024-08-07,"12 Hawthorn Close, Kilcarbery Grange, Dublin 22",Dublin,D22E2N5,378854.62,0,1,1,,2024,8
2014-09-10,"BALLYDESMOND, CHURCH RD, MALLOW",Cork,,160000.0,0,0,0,,2014,9
2015-06-19,"6 BROADFORD CLOSE, BALLINTEER, DUBLIN 16",Dublin,,421000.0,0,0,0,,2015,6
2021-11-19,"5 Limegrove, Oak Ridge, Ferrybank",Kilkenny,,229000.0,1,1,1,,2021,11
2015-04-07,"DANGAN, TUAM, GALWAY",Galway,,50000.0,0,0,0,,2015,4
2022-07-04,"123 PORTERSFIELD, COOLMINE, DUBLIN 15",Dublin,D15YFX3,440000.0,0,0,0,,2022,7
2011-03-01,"73 St. Johns Crescent, Clondalkin, Dublin 22",Dublin,,170000.0,0,0,0,,2011,3
2015-06-16,"STONE LODGE, KNOCKNAGORE, CROSSHAVEN",Cork,,165000.0,0,0,0,,2015,6
2016-09-12,"18 GEMSTONE PARK, GLENEELY, DONEGAL",Donegal,,87000.0,0,0,0,,2016,9
2019-01-17,"28 Ashfield Avenue, Ridgewood, Swords",Dublin,,383259.0,0,1,1,,2019,1
2013-05-02,"12  Westcourt, Ballincollig, Co. Cork",Cork,,167500.0,0,0,0,,2013,5
2021-12-10,"35 KILMAINHAM BANK, EMMET RD, DUBLIN 8",Dublin,D08P297,342500.0,0,0,0,,2021,12
2015-02-10,"27 Highfield, Tubbercurry",Sligo,,77000.0,0,0,0,,2015,2
2015-01-08,"2 KENILWORTH SQUARE, RATHGAR, DUBLIN 6",Dublin,,1385000.0,0,0,0,,2015,1
2016-08-15,"42 CNOC NA SI, RATHSCANLON, TUBBERCURRY",Sligo,,89000.0,0,0,0,,2016,8
2019-10-24,"38 PEBBLE DR, TRAMORE, CO WATERFORD",Waterford,,100000.0,0,0,0,,2019,10
2021-10-21,"LOUGHACONEERA, KILKERRIN, COUNTY GALWAY",Galway,H91EPH2,70000.0,0,0,0,,2021,10
2023-09-29,"40 MOUNT ALTON, KNOCKLYON, DUBLIN 16",Dublin,D16A064,525000.0,0,0,0,,2023,9
2015-11-26,"20 MOOREHALL CLOSE, HALE STREET, ARDEE",Louth,,225000.0,0,0,0,,2015,11
2021-06-11,"ELTON VIEW, CARRIGNAFOY, COBH",Cork,,230000.0,0,0,0,,2021,6
2012-03-23,"Kiltymaine, Ballaghadreen",Roscommon,,65000.0,0,0,0,,2012,3
2012-02-22,"THE FIRS, GRANGE, KILMALLOCK",Limerick,,70000.0,0,0,0,,2012,2
2017-12-15,"4 SEAMOUNT HOUSE, ST JOHNS RD, SANDYMOUNT DUBLIN 4",Dublin,,425000.0,0,0,0,,2017,12
2017-06-08,"49 MERRION PARK, SOUTH HILL AVE, BLACKROCK",Dublin,,515000.0,0,0,0,,2017,6
2020-12-21,"WHITESTOWN COTTAGE, NAUL RD WHITESTOWN, BALBRIGGAN",Dublin,,320000.0,0,0,0,,2020,12
2018-05-29,"19 LANCASTER GATE, WESTER, CORK",Cork,,780000.0,0,0,0,,2018,5
2019-05-17,"BALLYGILCHRIST, GRANARD, LONGFORD",Longford,,80000.0,0,0,0,,2019,5
2019-12-17,"10 PARK VIEW HOUSE, PARK BOULEVARD, TYRRELSTOWN DUBLIN 15",Dublin,,225000.0,0,0,0,,2019,12
2016-02-19,"32 WATER LANE, GALWAY, GALWAY",Galway,,270000.0,0,0,0,,2016,2
2014-09-26,"58 RATHDOWN PARK, GREYSTONES, CO. WICKLOW",Wicklow,,570000.0,0,0,0,,2014,9
2017-07-21,"1 THE WATERFRONT, LOUGHREA, GALWAY",Galway,,180000.0,0,0,0,,2017,7
2015-12-04,"12 BALLAGH COVE, ENNISCORTHY, COUNTY WEXFORD",Wexford,,91000.0,0,0,0,,2015,12
2011-11-24,"Glanlough Lower, Sneem",Kerry,,60000.0,0,0,0,,2011,11
2024-02-12,"13 WOODLANDS, NAVAN, MEATH",Meath,C15NC82,385000.0,0,0,0,,2024,2
2020-10-23,"12 Gandon Place, Gandon Park, Lucan",Dublin,,330396.46,0,1,1,,2020,10
2018-11-21,"Apartment 84  Charlotte Block, Honeypark, Dun Laoghaire",Dublin,,361233.48,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2018,11
2024-07-11,"10 Fermain, Golf Road, Rush",Dublin,,577092.0,0,1,1,,2024,7
2016-04-18,"THE SHOP PROPERTY, DALTON STREET, CLAREMORRIS",Mayo,,70000.0,0,0,0,,2016,4
2025-08-11,"1 BRIGHTON AVENUE, RATHGAR, DUBLIN 6",Dublin,D06WY26,930000.0,0,0,0,,2025,8
2016-01-05,"WOODEEN, LISCARNEY, WESTPORT",Mayo,,95000.0,0,0,0,,2016,1
2023-04-27,"1 LAURENCE COURT, MOUNT ARGUS ROAD, HAROLDS CROSS",Dublin,D6WY290,425000.0,0,0,0,,2023,4
2024-03-14,"32 ARCHERS WOOD AVENUE, ARCHERS WOOD, DELGANY",Wicklow,A63Y5V6,607929.51,0,1,1,,2024,3
2017-12-19,"3 DUN LEINN, MONIVEA RD, BALLYBANE",Galway,,135000.0,0,0,0,,2017,12
2013-10-16,"2  Oakpark Demesne, Tralee, County Kerry",Kerry,,70000.0,0,0,0,,2013,10
2014-04-30,"8 ESKER LEA, KILCULLEN, KILDARE",Kildare,,205000.0,0,0,0,,2014,4
2022-11-07,"BOGGAGH, MOATE, CO WESTMEATH",Westmeath,N37YF98,150000.0,0,0,0,,2022,11
2018-05-21,"1 WALCOT GARDENS, BIRR, CO OFFALY",Offaly,,165000.0,0,0,0,,2018,5
2024-06-28,"2 SPRINGHILL, BALLINGLANNA, GLANMIRE",Cork,,418502.2,0,1,1,,2024,6
2019-11-14,"20 CASTLEWOOD HOUSE, ROCKWOOD PARADE, SLIGO",Sligo,,145000.0,0,0,0,,2019,11
2013-03-19,"20 Derravaragh Abbey, Multyfarnham",Westmeath,,80000.0,0,1,1,less than 38 sq metres,2013,3
2016-10-12,"3 PATRICK STREET, MOUNTRATH, CO LAOIS",Laois,,96000.0,0,0,0,,2016,10
2025-09-15,"52 PRIORY LAWN, BALLYBEG, WATERFORD",Waterford,X91HCT8,220000.0,0,0,0,,2025,9
2024-08-14,"10 CHESTNUT RD, MOUNT MERRION, DUBLIN",Dublin,A94TN50,1400000.0,0,0,0,,2024,8
2021-12-01,"CLOWNINGS, STRAFFAN, KILDARE",Kildare,W23C6X9,325000.0,0,0,0,,2021,12
2015-11-09,"26 Francis Street, Waterford",Waterford,,55000.0,0,0,0,,2015,11
2018-03-16,"1 DRUIDS COURT, DRUIDS GLEN, WICKLOW",Wicklow,,325000.0,0,0,0,,2018,3
2022-08-23,"5 SUNVIEW TCE, COLLEGE RD, CORK",Cork,T12X0EX,391000.0,0,0,0,,2022,8
2011-03-25,"14  Addison Road, Fairview, Dublin",Dublin,,232000.0,0,0,0,,2011,3
2015-07-02,"3 GLEBE HOLLOW, STRANORLAR, DONEGAL",Donegal,,140000.0,0,0,0,,2015,7
2017-11-16,"22 GLENSIDE, BALLYCARNANE WOODS, TRAMORE",Waterford,,190000.0,0,0,0,,2017,11
2021-12-17,"11 BRUACH TAILTE, NENAGH, TIPPERARY",Tipperary,E45AH27,220000.0,0,0,0,,2021,12
2021-11-12,"44 AUGHANTEEROE, GORT RD, ENNIS",Clare,V95X4YD,180000.0,0,0,0,,2021,11
2020-12-18,"RATHDRINAGH, BEAUPARC, MEATH",Meath,,230000.0,0,0,0,,2020,12
2019-01-30,"2 WEST PORT, BALLYSHANNON, DONEGAL",Donegal,,56000.0,0,0,0,,2019,1
2023-06-14,"4 GLENCAIRN GARTH, THE GALLOPS, LEOPARDSTOWN DUBLIN 18",Dublin,D18R6W0,620000.0,0,0,0,,2023,6
2025-09-29,"LACKENAGH, BURTONPORT, CO DONEGAL",Donegal,F94X6F4,80000.0,0,0,0,,2025,9
2023-10-20,"8 OAK TERRACE, LISDUGGAN, WATERFORD",Waterford,X91H5CE,140000.0,0,0,0,,2023,10
2017-12-12,"APT 2 ARASAIN NA ROS, BRIARHILL SHOPPING CENTRE, BALLYBRIT",Galway,,140000.0,0,0,0,,2017,12
2020-11-23,"45 Crockaun Way, Brownstown, Curragh",Kildare,,280000.0,1,1,1,,2020,11
2014-06-16,"KILMOYLE HOUSE, NORTH CIRCULAR ROAD, LIMERICK",Limerick,,1100000.0,0,0,0,,2014,6
2021-12-16,"32 The Paddocks, Ballisk Common, Donabate",Dublin,,354650.0,0,1,1,,2021,12
2014-02-03,"12 THE OAKS, DRUMGOLA WOOD, CAVAN",Cavan,,143000.0,0,0,0,,2014,2
2016-09-05,"122 SYCAMORE HOUSE, MESPIL FLATS, SUSSEX RD DUBLIN 4",Dublin,,177777.0,0,0,0,,2016,9
2024-09-25,"LIOS MUIRE, 4 BALLYCAR RD, NEWMARKET ON FERGUS",Clare,V95Y2D0,270000.0,0,0,0,,2024,9
2024-01-18,"44 GLENBEG POINT, ARDAMINE, CO WEXFORD",Wexford,Y25AE76,257000.0,0,0,0,,2024,1
2012-04-24,"22 De La Salle Court, Wicklow",Wicklow,,65875.0,1,0,0,,2012,4
2017-07-07,"2 RIVER ST, THE SQUARE, CLOYNE",Cork,,70000.0,0,0,0,,2017,7
2023-09-06,"1 GLEANN DAIRE, ARDAGH, LIMERICK",Limerick,V42KC80,155000.0,0,0,0,,2023,9
2018-05-26,"BALLINDERRY, COROFIN, TUAM",Galway,,243000.0,0,0,0,,2018,5
2012-10-15,"Unit Number 16 New Street, Scotch Hall, Drogheda",Louth,,85000.0,1,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2012,10
2010-07-01,"5  Uaran an Toirin, Killorglin",Kerry,,190000.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2010,7
2017-04-12,"3 ROSHINE, DUNFANAGHY, LETTERKENNY",Donegal,,140000.0,0,0,0,,2017,4
2017-02-03,"11 Abbot's Grove Avenue, Knocklyon",Dublin,,347136.56,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2017,2
2015-08-20,"51 LOUISA PARK APTS, STATION ROAD, LEIXLIP",Kildare,,163000.0,0,0,0,,2015,8
2013-12-18,"16 VILLAGE GREEN, GLASLOUGH, MONAGHAN",Monaghan,,105000.0,0,0,0,,2013,12
2017-05-16,"202 MARKET PLACE, HIGH ST, LIMERICK",Limerick,,35000.0,0,0,0,,2017,5
2012-09-03,"12A Ailesbury Grove, Donnybrook",Dublin,,607999.0,0,0,0,,2012,9
2022-10-26,"5 RICHMOND ROW, PORTOBELLO, DUBLIN 8",Dublin,D08F9P3,600000.0,0,0,0,,2022,10
2024-06-10,"Apt. 5  Block 4, The Maltings, Portlaoise",Laois,,285185.18,0,1,1,,2024,6
2021-06-18,"6 SLI AN AIFRINN, ATHLONE, WESTMEATH",Westmeath,N37X542,350000.0,0,0,0,,2021,6
2022-04-06,"57  Mill Avenue, Millerstown, Maynooth Road",Meath,,409691.0,0,1,1,,2022,4
2015-03-05,"LOWPARK, CHARLESTOWN, MAYO",Mayo,,225000.0,0,0,0,,2015,3
2015-09-25,"77 BEECHLAWNS, JOHNSWELL RD, KILKENNY",Kilkenny,,187000.0,0,0,0,,2015,9
2024-05-16,"1 CLIFTON COURT, TIVOLI TERRACE SOUTH, DUN LAOGHAIRE",Dublin,A96DA50,340000.0,0,0,0,,2024,5
2012-09-14,"105 Seapark, Malahide",Dublin,,463000.0,0,0,0,,2012,9
2016-06-07,"44 PENROSE ST, RINGSEND, DUBLIN 4",Dublin,,490000.0,0,0,0,,2016,6
2023-09-13,"CROWHILL, INNISHANON, CO. CORK",Cork,,67000.0,1,0,0,,2023,9
2025-02-05,"24 THE AVENUE, GREEN LANE MANOR, RATHCOOLE",Dublin,D24E9PE,650000.0,0,0,0,,2025,2
2024-12-11,"3  The Walk, Bolmonstown, Donabate",Dublin,,405286.34,0,1,1,,2024,12
2022-04-21,"74 PINE RIDGE, SUMMERHILL, WEXFORD",Wexford,Y35E2X9,247000.0,0,0,0,,2022,4
2017-05-19,"32 Hollywoodrath Avenue, Hollywoodrath, Hollystown",Dublin,,321585.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2017,5
2018-03-14,"CORDUFF HOUSE, BALLINAMORE, LEITRIM",Leitrim,,210000.0,0,0,0,,2018,3
2015-10-16,"Apt. 45 Harbour Court, Firars Mill Road, Mullingar",Westmeath,,51000.0,0,0,0,,2015,10
2015-06-19,"87 GRIFFITH AVE, DRUMCONDRA, DUBLIN 9",Dublin,,700000.0,0,0,0,,2015,6
2024-05-31,"2 BISHOPSTOWN AVENUE, WEST MODEL FARM ROAD, CORK",Cork,T12ATP1,352000.0,0,0,0,,2024,5
2010-05-28,"31 St. Judes ourt, Lifford",Donegal,,205000.0,0,0,0,,2010,5
2012-09-19,"26 St. Senan's road, Ennis",Clare,,105000.0,0,0,0,,2012,9
2018-06-25,"28 PARNELL PARK, DUNDALK, CO LOUTH",Louth,,50000.0,0,0,0,,2018,6
2016-07-05,"25 ATH SOLAS, MILLTOWN, CO KERRY",Kerry,,162000.0,0,0,0,,2016,7
2013-10-15,"46 Sheepmoor Avenue, Blanchardstown, Dublin 15",Dublin,,100000.0,0,0,0,,2013,10
2020-02-18,"6 BUNBEG HOLIDAY HOMES, BUNBEG, DONEGAL",Donegal,,103000.0,0,0,0,,2020,2
2024-02-22,"11 FORTWELL, LETTERKENNY, DONEGAL",Donegal,F92P2K2,88000.0,0,0,0,,2024,2
2018-03-12,"10 CHURCHFIELDS, COOSAN, ATHLONE",Westmeath,,400000.0,0,0,0,,2018,3
2017-06-27,"46 THE KYBE, SKERRIES, CO DUBLIN",Dublin,,290000.0,0,0,0,,2017,6
2019-03-07,"4 CASTLE VILLAGE DR, CELBRIDGE, KILDARE",Kildare,,327000.0,0,0,0,,2019,3
2025-07-03,"12 MILL FALLS, SOUTH QUAY, NEWCASTLE WEST",Limerick,V42RK06,155000.0,0,0,0,,2025,7
2018-01-08,"WOODVILLE, BELINSTOWN, BALLYBOUGHAL",Dublin,,500000.0,0,0,0,,2018,1
2014-09-19,"50 OLD CABRA ROAD, DUBLIN, DUBLIN 7",Dublin,,595000.0,0,0,0,,2014,9
2025-02-27,"OLDTOWN, NURNEY, CARLOW",Carlow,R93YK20,250000.0,0,0,0,,2025,2
2021-10-29,"29 ADAMSTOWN WAY, ADAMSTOWN SQ, ADAMSTOWN",Dublin,K78HY03,310000.0,0,0,0,,2021,10
2018-12-05,"37 NEWMANS MILL, ATHBOY, MEATH",Meath,,131500.0,0,0,0,,2018,12
2018-01-24,"3 Shanagolden, Knockhall, Rooskey",Roscommon,,48458.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2018,1
2021-12-03,"Apartment 42, The Brickworks, Station Road",Dublin,,345444.05,0,1,1,,2021,12
2022-06-30,"4 NUTLEY RD, DONNYBROOK, DUBLIN 4",Dublin,D04H5W8,2900000.0,0,0,0,,2022,6
2025-08-27,"20 Canices Road, Fox Meadow, Loughmacask",Kilkenny,,594713.0,0,1,1,,2025,8
2020-03-27,"26 Arsolas, Brownsbarn, Kingswood",Dublin,,352423.0,0,1,1,,2020,3
2019-12-02,"APT 22, MARYLAND HOUSE, SHANKILL",Dublin,,225000.0,0,0,0,,2019,12
2020-02-18,"MUCKSNA, KENMARE, COUNTY KERRY",Kerry,,60000.0,0,0,0,,2020,2
2021-09-28,"33 TEMPLE VIEW COPSE, CLAREHALL, DUBLIN 13",Dublin,D13K4K8,365000.0,0,0,0,,2021,9
2014-12-11,"4 CRESCENT HILL, CASTLEBLAYNEY, MONAGHAN",Monaghan,,95000.0,0,0,0,,2014,12
2022-05-06,"TIEVEBANE, BURNFOOT, DONEGAL",Donegal,F93XE81,345000.0,0,0,0,,2022,5
2011-12-02,"3 The Grove, Liffey Hall, Newbridge",Kildare,,200000.0,0,0,0,,2011,12
2017-09-18,"12 VICTORIA VILLAGE, RATHGAR, DUBLIN 6",Dublin,,295000.0,0,0,0,,2017,9
2013-09-03,"Apt 56  Block 1, The Strand, 149 North Strand Road",Dublin,,125000.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2013,9
2023-04-20,"WOODBROOK, CARROWNACLEIGHA, COOLANEY",Sligo,,340000.0,0,0,0,,2023,4
2013-02-18,"9  THE  PINES, KILLESTER, DUBLIN",Dublin,,277500.0,0,0,0,,2013,2
2024-04-26,"57 Bailey Hill, Navan",Meath,,365638.77,0,1,1,,2024,4
2022-02-17,"22 COILL DUBH AVENUE, COILL DUBH, MALAHIDE",Dublin,K36EY49,745000.0,0,0,0,,2022,2
2015-01-28,"70 CLUAIN ALAINN, CARRICKMACROSS, CO MONAGHAN",Monaghan,,97000.0,0,0,0,,2015,1
2017-03-10,"1 HARCOURT TERRACE, DUBLIN 2",Dublin,,1000000.0,0,0,0,,2017,3
2014-06-25,"Apartment 283 Bushy Park House, Templeogue Road, Terenure",Dublin,,197004.0,0,0,0,,2014,6
2019-12-12,"52 THE MAPLES, LISMONAGHAN, LETTERKENNY",Donegal,,200000.0,0,0,0,,2019,12
2019-05-31,"2 DE LA SALLE TCE, DUNDALK, LOUTH",Louth,,164000.0,0,0,0,,2019,5
2021-02-08,"APT 32, ROCKBROOK COURT, DUBLIN RD",Westmeath,,85000.0,0,0,0,,2021,2
2019-12-12,"39 Parkview Drive, Parkview  Poppintree, Ballymun",Dublin,,86123.35,0,1,1,,2019,12
2020-04-08,"3 ROSSLYN, KILLARNEY ROAD, BRAY",Wicklow,,220000.0,1,0,0,,2020,4
2023-10-17,"39 PINE GROVE, GORT RD, ENNIS",Clare,V95F6DH,275000.0,0,0,0,,2023,10
2017-10-23,"54 Millers Court, Old Quarter, Ballincollig",Cork,,317180.61,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2017,10
2014-09-11,"9 OLCOVAR SHANKILL VILLAGE, DUBLIN 18, DUBLIN",Dublin,,267500.0,0,0,0,,2014,9
2022-10-06,"4 MIDLAND COURT, LONGFORD, LONGFORD",Longford,N39W7C9,58000.0,0,0,0,,2022,10
2017-03-16,"APT 23, BLOCK B, THE GATEWAY",Dublin,,141000.0,0,0,0,,2017,3
2015-06-09,"302 PARK COURT, BEECH ROAD, KILLARNEY",Kerry,,112000.0,0,0,0,,2015,6
2015-08-20,"3 BALLYGARTH COTTAGES, MAIN ST, JULIANSTOWN",Meath,,120000.0,0,0,0,,2015,8
2025-01-06,"APT 3, 30 PETER ST, DROGHEDA",Louth,A92VE09,120000.0,0,0,0,,2025,1
2021-01-14,"44 TOLKA ROAD, BALLYBOUGH, DUBLIN 3",Dublin,,277000.0,0,0,0,,2021,1
2019-06-24,"4 STATION RD, BALLINCOLLIG, CORK",Cork,,180000.0,0,0,0,,2019,6
2025-08-08,"ARGIDEEN COTTAGE, KNOCKS, ROSSMORE",Cork,P85VK31,325000.0,0,0,0,,2025,8
2023-10-05,"80 COLLEGE FORT, CASTLEKNOCK, DUBLIN 15",Dublin,D15YE30,400000.0,0,0,0,,2023,10
2013-01-23,"9 The Nurseries, Moylough, Ballinasloe",Galway,,64052.86,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2013,1
2020-10-19,"248 BACHELORS WALK APTS, BACHELORS WALK, DUBLIN 1",Dublin,,235000.0,0,0,0,,2020,10
2020-10-05,"7 HERBERT PARK MEWS, RAMPART LANE, DONNYBROOK DUBLIN 4",Dublin,,382500.0,0,0,0,,2020,10
2015-11-20,"ST ANNES, MAIN ST, BALLINDINE",Mayo,,50000.0,0,0,0,,2015,11
2022-04-20,"126 BANDON RD, CORK, CORK",Cork,T12TFV0,225000.0,0,0,0,,2022,4
2024-12-02,"DRUMMINDOO, WESTPORT, CO MAYO",Mayo,F28E095,345000.0,0,0,0,,2024,12
2022-03-25,"69 THE PINES, SEA RD, ARKLOW",Wicklow,Y14YX50,340000.0,0,0,0,,2022,3
2016-12-20,"4 NORE TERRACE, KILKENNY",Kilkenny,,140000.0,0,0,0,,2016,12
2023-04-12,"18 BEECHWOOD LAWN, ROCHESTOWN AVE, DUN LAOGHAIRE",Dublin,A96T2C5,550000.0,0,0,0,,2023,4
2017-10-04,"14 EAGLE VALLEY, ENNISKERRY, WICKLOW",Wicklow,,1100000.0,0,0,0,,2017,10
2021-06-23,"APT 13 KEMPTON COURT, DRUMALEE, CAVAN",Cavan,,132000.0,0,0,0,,2021,6
2025-07-01,"6 The Grange, Abbey Meadows, Ferrybank",Kilkenny,X91Y7XC,286343.61,1,1,1,,2025,7
2017-11-17,"7 Airpark Square, Rathfarnham, dublin 16",Dublin,,370044.0,0,1,1,less than 38 sq metres,2017,11
2024-07-03,"5 Haven Way, Merepark, Altidore Gardens",Wicklow,,440528.63,0,1,1,,2024,7
2020-05-06,"12 BALLINURE, COLLINS AVE, WATERFORD",Waterford,,242000.0,0,0,0,,2020,5
2012-10-08,"Muckrassaun, The Neale, Ballinrobe",Mayo,,45000.0,0,0,0,,2012,10
2014-11-28,"37 LURGAN PARK, RENMORE, GALWAY",Galway,,204000.0,0,0,0,,2014,11
2014-08-29,"APT 6, CASTLE HOUSE, DAVITTS QUAY",Waterford,,69000.0,0,0,0,,2014,8
2017-01-13,"Oughterany Village, Branganstown, Kilcock",Kildare,,2394950.0,0,1,1,greater than or equal to 125 sq metres,2017,1
2018-11-26,"CURKISH, BAILIEBOROUGH, CAVAN",Cavan,,208000.0,0,0,0,,2018,11
2012-11-23,"Crowneyhorn, Fearns",Wicklow,,74250.0,0,0,0,,2012,11
2017-10-13,"PRIMROSE GRANGE HOUSE, KNOCKNAREA, SLIGO",Sligo,,630000.0,0,0,0,,2017,10
2024-02-29,"2 NEW ST NORTH, CHURCH ST, DUBLIN 7",Dublin,D07T2F4,304300.0,0,0,0,,2024,2
2025-03-14,"TIMODE, STREETE, MULLINGAR",Westmeath,,145000.0,0,0,0,,2025,3
2022-08-26,"57 MARYVILLE, BALLINTEMPLE, CORK",Cork,T12WD9C,600000.0,0,0,0,,2022,8
2016-04-14,"No 43 College Woods, Balla, Co. Mayo",Mayo,,63553.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2016,4
2019-03-08,"GATE LODGE, COIS COILLE LOWER WOODHILL, TIVOLI",Cork,,300000.0,0,0,0,,2019,3
2010-12-07,"5  The Orchard, Millers Brook, Nenagh",Waterford,,152000.0,0,0,0,,2010,12
2023-08-16,"36 RAVENSWELL, PALMER RD, RUSH",Dublin,K56CP40,375000.0,0,0,0,,2023,8
2025-03-31,"260 ELM MOUNT AVE, BEAUMONT, DUBLIN 9",Dublin,D09R2N3,515000.0,0,0,0,,2025,3
2014-11-27,"18 THE OAKS, KEATINGSTOWN RD, WICKLOW",Wicklow,,165000.0,0,0,0,,2014,11
2015-02-09,"KEEPER VIEW, CLONCONANE, REDGATE",Limerick,,185000.0,0,0,0,,2015,2
2023-12-15,"66 CASTLECOURT, CASTLEROCK, BUNCLODY",Carlow,Y21X2D1,230000.0,0,0,0,,2023,12
2023-07-14,"54 River Walk, Ballymore Eustace",Kildare,,378854.62,0,1,1,,2023,7
2013-12-11,"KNOCKBRACK, ATHENRY, GALWAY",Galway,,200000.0,0,0,0,,2013,12
2013-06-11,"Blackbush House, Growtown, Dunshaughlin",Meath,,253000.0,0,0,0,,2013,6
2010-07-21,"44 Ferns Road, Crumlin",Dublin,,210000.0,0,0,0,,2010,7
2018-09-21,"3 MUILEANN PAIRC, MILLVIEW ROAD, KANTURK",Cork,,234139.49,1,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2018,9
2025-05-02,"8 ASH WALK, KILCARBERY GRANGE, DUBLIN 22",Dublin,D22R2Y6,387665.19,0,1,1,,2025,5
2015-11-18,"50 Chapel Court, Gortnaclohy, Skibbereen",Cork,,55000.0,0,1,1,greater than 125 sq metres,2015,11
2020-03-13,"163 CROMWELLS FORT RD, WALKINSTOWN, DUBLIN 12",Dublin,,396000.0,0,0,0,,2020,3
2010-08-12,"82 Caiseal Cam, Roscam, Galway",Galway,,300000.0,0,0,0,,2010,8
2018-10-16,"29 BARRY PARK, FINGLAS WEST, DUBLIN 11",Dublin,,200000.0,0,0,0,,2018,10
2022-01-31,"BRAMBLE COTTAGE, BALLYKILLOWEN, LAGHEY",Donegal,F94X4T1,135000.0,0,0,0,,2022,1
2023-05-09,"DOWNSTAIRS APARTMENT, ST ANTHONYS, GLENTIES",Donegal,F94XH95,32500.0,0,0,0,,2023,5
2014-08-21,"75 CLUAIN CRAOIBH, KINNEGAD, WESTMEATH",Westmeath,,120000.0,0,0,0,,2014,8
2011-04-11,"Liskeelty, Grange",Waterford,,250000.0,1,0,0,,2011,4
2021-03-01,"MOHER, LANESBORO, ROSCOMMON",Roscommon,,150000.0,0,0,0,,2021,3
2018-04-20,"LEEVIEW, 4 INNISCARRIG, WESTERN RD",Cork,,640000.0,0,0,0,,2018,4
2011-03-15,"337 Castlecurragh Heath, Mulhuddart",Dublin,,123000.0,0,0,0,,2011,3
2013-12-02,"23 THE CLOISTERS, ABBEYDORNEY",Kerry,,100000.0,0,0,0,,2013,12
2023-03-28,"36  Cairnhill Meadows, Kilcullen",Kildare,,405286.0,0,1,1,,2023,3
2025-05-06,"37 GLENCOURT, EMLY, CO TIPPERARY",Tipperary,E34NX01,75000.0,0,0,0,,2025,5
2023-04-24,"37 OATFIELD PARK, CLANE, KILDARE",Kildare,W91A0T9,295000.0,0,0,0,,2023,4
2024-08-27,"3 SEAN SCOIL, KILCOGY, CAVAN",Cavan,N39HR90,120000.0,0,0,0,,2024,8
2025-07-24,"BALLYEA, RATHKEALE, LIMERICK",Limerick,,60000.0,0,0,0,,2025,7
2014-12-08,"238 Ballsgrove, Drogheda",Louth,,130000.0,0,0,0,,2014,12
2021-05-01,"BUTLERS LANE, KILTYCAHILL, SLIGO",Sligo,,310000.0,0,0,0,,2021,5
2010-05-12,"5 The Fairways, Tubbercurry",Sligo,,102703.38,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2010,5
2014-02-25,"7 GLEN ABHAINN DRIVE, ENFIELD, MEATH",Meath,,143000.0,0,0,0,,2014,2
2015-09-25,"24 HALLDENE WAY, BISHOPSTOWN, CORK",Cork,,340000.0,0,0,0,,2015,9
2012-03-14,"46 Hazelbury Park, Clonee",Dublin,,151000.0,0,0,0,,2012,3
2025-05-26,"APARTMENT 1, THE SPORTSMAN INN, CULLAHILL",Laois,R32D526,100000.0,0,0,0,,2025,5
2025-04-02,"ASH HOUSE, ROSSACOSSANE, TEMPLENOE",Kerry,V93Y968,645000.0,0,0,0,,2025,4
2018-11-01,"2 WOODLANDS, CLOGHROE, CORK",Cork,,360000.0,0,0,0,,2018,11
2011-07-19,"Neigham, Racecourse, Gowran",Kilkenny,,207000.0,0,0,0,,2011,7
2016-04-25,"13 GRATTAN CLOSE, GRATTAN PARK, CLAREMORRIS",Mayo,,97500.0,0,0,0,,2016,4
2024-11-14,"124 THE STILES RD, CLONTARF, DUBLIN 3",Dublin,D03H7K2,915000.0,0,0,0,,2024,11
2024-04-17,"3 The Pine, Coachroad Meadows, Clane",Kildare,,440529.0,0,1,1,,2024,4
